"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
9489,-123.36,39.25,17,1087,254,522,202,2.5875,144500,"<1H OCEAN"
9042,-118.11,34.68,6,7430,1184,3489,1115,5.3267,140100,"INLAND"
7098,-117.98,33.92,27,3700,NA,1793,552,5.3668,219800,"<1H OCEAN"
14701,-117.07,32.8,31,2550,395,1017,405,5.1488,181000,"<1H OCEAN"
2637,-124.15,40.59,39,1186,238,539,212,2.0938,79600,"NEAR OCEAN"
1098,-121.77,39.66,20,3759,NA,1705,600,4.712,158600,"INLAND"
15786,-122.39,37.78,3,3464,1179,1441,919,4.7105,275000,"NEAR BAY"
1488,-122.03,37.96,20,2636,691,1142,627,2.1083,162500,"NEAR BAY"
6920,-117.99,33.97,18,4078,484,1490,482,10.8034,500001,"<1H OCEAN"
13808,-117.02,34.9,37,1199,351,782,296,1.6515,61600,"INLAND"
11938,-117.41,33.94,33,2074,476,911,420,2.87,117600,"INLAND"
6923,-118.06,34.02,25,3548,639,2653,664,5.2557,188800,"<1H OCEAN"
11923,-117.38,33.96,30,3153,623,1544,575,3.4491,133800,"INLAND"
2946,-118.98,35.35,21,496,131,511,124,1.7614,33200,"INLAND"
5705,-118.26,34.23,38,1107,194,518,195,7.5582,263700,"<1H OCEAN"
1572,-122.01,37.83,30,3917,549,1330,544,6.5617,386600,"NEAR BAY"
18779,-122.25,40.42,17,1429,265,692,245,2.8611,98700,"INLAND"
19890,-119.16,36.31,7,2946,664,1608,622,1.6829,80200,"INLAND"
5455,-118.46,34,36,1392,260,679,247,4.7344,346900,"<1H OCEAN"
9333,-122.64,38.01,36,1336,258,678,249,5.5789,292000,"NEAR OCEAN"
4182,-118.23,34.09,41,438,201,690,161,2.0476,181300,"<1H OCEAN"
7040,-118.09,33.95,32,1083,206,737,218,3.5583,170800,"<1H OCEAN"
3334,-122.62,38.92,13,520,115,249,109,1.8417,84700,"INLAND"
15029,-117.01,32.79,31,3776,815,1886,799,3.4421,155300,"<1H OCEAN"
3136,-117.68,35.03,28,2969,648,1644,570,3.4338,54900,"INLAND"
4488,-118.19,34.05,46,1051,302,1435,305,1.6667,133600,"<1H OCEAN"
16352,-121.36,38.02,5,2229,543,1010,474,4.1719,206100,"INLAND"
8463,-118.33,33.91,39,1224,312,1106,333,3.3491,181800,"<1H OCEAN"
13870,-117.31,34.41,14,3019,643,1639,582,1.5288,103400,"INLAND"
6311,-118.02,34.04,27,5640,1001,3538,978,5.065,215400,"<1H OCEAN"
13194,-117.69,34.07,34,4055,739,2470,753,3.8586,136000,"INLAND"
9913,-122.29,38.31,45,3075,754,1635,723,2.2721,139800,"NEAR BAY"
14007,-117.18,32.75,52,1539,212,535,224,5.392,408500,"NEAR OCEAN"
18948,-122,38.28,3,7030,1191,3238,1055,4.962,161700,"INLAND"
19824,-119.35,36.52,39,3027,608,2199,592,2.6445,62000,"INLAND"
10405,-117.59,33.67,29,1223,215,633,204,6.5143,279800,"<1H OCEAN"
8816,-118.32,33.75,33,2996,398,1048,387,9.267,500001,"NEAR OCEAN"
662,-122.14,37.7,17,1463,292,695,330,4.5859,187200,"NEAR BAY"
13286,-117.68,34.07,32,1775,314,1067,302,4.0375,121300,"INLAND"
5840,-118.32,34.2,29,2209,444,952,403,4.375,341200,"<1H OCEAN"
15381,-117.34,33.46,14,1902,338,848,304,5.5395,273300,"<1H OCEAN"
15294,-117.28,33.1,13,2644,422,1197,399,6.5338,267900,"NEAR OCEAN"
5820,-118.25,34.13,36,2946,1025,2542,912,2.2244,255900,"<1H OCEAN"
9022,-118.75,34.17,16,2950,387,1228,379,5.3749,346100,"NEAR OCEAN"
11366,-117.95,33.74,16,2768,600,1182,563,3.7162,201200,"<1H OCEAN"
7956,-118.16,33.88,18,2287,662,1804,537,1.9903,170300,"<1H OCEAN"
17552,-121.86,37.34,29,5274,1625,6234,1639,2.5947,177300,"<1H OCEAN"
18589,-122.25,37.08,20,1201,282,601,234,2.5556,177500,"NEAR OCEAN"
15849,-122.44,37.74,23,6291,1269,2818,1198,4.2672,391900,"NEAR BAY"
11439,-117.96,33.65,18,3603,879,1549,756,4.0229,363100,"<1H OCEAN"
2443,-119.61,36.57,42,2242,521,1359,483,1.5833,65100,"INLAND"
14325,-117.15,32.72,52,344,177,460,147,1.2292,137500,"NEAR OCEAN"
6408,-118.02,34.13,34,1966,319,980,297,7.7307,429000,"INLAND"
9502,-123.59,38.8,17,5202,1037,1742,803,3.1201,176100,"NEAR OCEAN"
19238,-122.6,38.48,17,1528,264,606,251,6.6004,341500,"<1H OCEAN"
4608,-118.34,34.06,52,2089,309,883,281,7.4574,500001,"<1H OCEAN"
6248,-117.97,34.05,36,1299,206,763,216,3.5179,161400,"<1H OCEAN"
10444,-117.6,33.42,23,2482,461,1048,425,4.665,280600,"NEAR OCEAN"
18400,-121.76,37.23,16,4274,715,2240,704,5.4218,233900,"<1H OCEAN"
17329,-120.09,34.62,18,2708,382,988,359,5.5194,367000,"NEAR OCEAN"
11056,-117.85,33.77,16,2186,511,908,466,4.575,225000,"<1H OCEAN"
10068,-120.09,39.4,17,1076,283,171,64,2.125,83900,"INLAND"
3679,-118.38,34.21,35,1468,303,1295,300,3.7708,170600,"<1H OCEAN"
17910,-121.97,37.36,36,765,134,306,136,4.575,247600,"<1H OCEAN"
7781,-118.08,33.91,18,1573,396,1200,365,2.895,146900,"<1H OCEAN"
14266,-117.11,32.69,36,1421,367,1418,355,1.9425,93400,"NEAR OCEAN"
16549,-121.22,37.82,13,4452,949,2740,937,3.1964,141500,"INLAND"
10835,-117.93,33.69,26,2822,473,1258,469,6.4441,261000,"<1H OCEAN"
19846,-119.1,36.4,31,1533,361,1518,386,1.5608,51700,"INLAND"
4409,-118.23,34.09,49,1638,456,1500,430,2.6923,150000,"<1H OCEAN"
5538,-118.43,33.96,20,1901,270,704,254,8.7819,500001,"<1H OCEAN"
9091,-118.22,34.66,17,3810,662,1867,586,4.9,152400,"INLAND"
17872,-122.07,37.44,21,4599,986,2756,943,2.9817,225000,"NEAR BAY"
11563,-117.99,33.75,22,3024,754,2357,743,3.3125,191800,"<1H OCEAN"
1808,-122.34,37.93,45,2225,486,1304,459,2.64,112100,"NEAR BAY"
2708,-115.49,32.87,19,541,104,457,106,3.3583,102800,"INLAND"
8620,-118.38,33.86,29,2787,475,1182,444,6.7613,352700,"<1H OCEAN"
2839,-119,35.39,51,1373,284,648,300,2.8295,72100,"INLAND"
5942,-117.89,34.14,15,4644,967,2855,867,3.3654,222100,"<1H OCEAN"
15092,-116.93,32.8,19,1867,538,1219,468,2.0685,130000,"<1H OCEAN"
16277,-121.26,37.93,33,2109,531,2248,588,1.4583,53000,"INLAND"
1584,-121.97,37.87,4,1029,126,416,122,13.4883,500001,"INLAND"
6475,-118.07,34.09,35,1224,267,887,276,4.0987,202400,"<1H OCEAN"
16576,-121.43,37.75,34,1280,268,754,294,3.1333,132000,"INLAND"
18289,-122.11,37.38,36,3598,500,1296,533,7.8177,500001,"NEAR BAY"
11496,-118.03,33.7,15,3244,421,1259,413,7.7854,395300,"<1H OCEAN"
12701,-121.41,38.61,36,3099,605,1322,623,3.4784,105500,"INLAND"
10037,-121.07,39.2,45,204,62,133,51,1,90600,"INLAND"
14368,-117.24,32.74,43,2216,375,918,388,5.5289,297700,"NEAR OCEAN"
9447,-119.84,37.48,17,2582,553,1087,423,2.5,104200,"INLAND"
12354,-116.54,33.81,24,6087,1217,1721,833,3.1493,199400,"INLAND"
13242,-117.66,34.13,19,3995,554,1523,509,6.075,254100,"INLAND"
7412,-118.22,33.95,36,1679,483,2249,487,2.8167,160400,"<1H OCEAN"
9044,-118.12,34.68,12,5319,875,2439,779,4.6629,131500,"INLAND"
11352,-117.91,33.76,20,4413,NA,4818,1063,2.8594,215100,"<1H OCEAN"
20619,-121.55,39.06,25,1332,247,726,226,2.25,63400,"INLAND"
14888,-117.08,32.62,28,2468,506,1353,522,3.0771,158600,"NEAR OCEAN"
1864,-123.91,41.68,22,1880,360,743,314,2.9688,152700,"<1H OCEAN"
9694,-121.64,36.68,16,6568,1603,6012,1565,2.3463,156100,"<1H OCEAN"
2170,-119.87,36.79,7,1932,419,1014,389,3.0938,76700,"INLAND"
17263,-119.71,34.42,52,1411,324,1091,306,4.1062,252900,"<1H OCEAN"
2305,-119.76,36.83,20,3214,446,1360,463,5.2595,110900,"INLAND"
6035,-117.73,34.07,34,4038,725,2716,759,4.1339,135000,"INLAND"
16044,-122.47,37.72,49,1690,307,770,294,4.5913,259700,"NEAR OCEAN"
13783,-117.05,34.03,28,3009,698,1200,626,1.3993,104600,"INLAND"
16804,-122.42,37.66,28,3520,672,1746,602,4.9236,273500,"NEAR OCEAN"
17820,-121.9,37.39,42,42,14,26,14,1.7361,500001,"<1H OCEAN"
13395,-117.59,34.02,14,1463,261,881,245,4.7857,152500,"INLAND"
256,-122.21,37.77,46,1234,375,1183,354,2.3309,98700,"NEAR BAY"
8689,-118.34,33.87,34,1069,217,601,212,4.6406,255900,"<1H OCEAN"
2638,-124.14,40.6,27,1148,206,521,219,4.025,128100,"NEAR OCEAN"
17042,-122.28,37.51,33,4719,NA,1980,757,6.1064,405000,"NEAR OCEAN"
1644,-121.83,37.95,17,1133,244,716,235,2.875,162500,"INLAND"
3730,-118.42,34.18,40,1013,150,449,166,5.7143,382400,"<1H OCEAN"
8996,-118.36,33.99,45,2005,368,909,364,4.6406,268900,"<1H OCEAN"
13256,-117.66,34.11,19,3445,661,1635,580,5.0681,230500,"INLAND"
18789,-122.45,40.46,16,2734,501,1413,484,2.8085,105700,"INLAND"
10127,-117.89,33.94,20,3349,685,1822,675,4.7216,227000,"<1H OCEAN"
13354,-117.62,34.02,16,2040,325,1207,324,5.0431,164100,"INLAND"
20378,-118.85,34.14,24,1999,244,759,247,8.7657,366300,"<1H OCEAN"
7684,-118.11,33.92,32,1016,190,729,177,4.3,151300,"<1H OCEAN"
18820,-120.73,39.63,17,1791,356,432,190,3.8826,92400,"INLAND"
11869,-121.09,40.3,15,1717,336,501,206,3.6477,113400,"INLAND"
5713,-118.24,34.22,34,1722,406,926,371,4.1523,252000,"<1H OCEAN"
8696,-118.34,33.86,36,2223,360,1162,376,5.259,279400,"<1H OCEAN"
8621,-118.38,33.86,24,3124,560,1312,542,6.3021,333800,"<1H OCEAN"
5547,-118.4,33.97,44,2825,453,1221,461,5.9544,377200,"<1H OCEAN"
6255,-117.96,34.03,35,1623,331,1462,312,3.9803,152600,"<1H OCEAN"
10666,-117.87,33.61,25,2267,359,866,348,7.79,500001,"<1H OCEAN"
5719,-118.24,34.21,32,3817,886,1888,829,3.5777,245600,"<1H OCEAN"
18609,-122,37.12,17,4413,672,1674,608,6.9772,383300,"<1H OCEAN"
7452,-118.17,33.94,17,1145,209,499,202,4.6389,165500,"<1H OCEAN"
13616,-117.26,34.13,39,3521,747,2256,721,2.1375,87500,"INLAND"
17921,-121.99,37.35,16,3249,947,1637,841,4.5427,198400,"<1H OCEAN"
11100,-117.88,33.82,17,2247,705,1382,618,3.8631,225000,"<1H OCEAN"
12554,-121.47,38.55,48,968,310,706,274,0.9948,65400,"INLAND"
13874,-117.31,34.39,15,1703,273,847,266,3.7917,123400,"INLAND"
9036,-117.84,34.63,5,6739,1251,4614,1266,4.002,115100,"INLAND"
16532,-121.2,37.81,26,395,74,193,72,7.3718,212500,"INLAND"
280,-122.18,37.81,37,1643,262,620,266,5.4446,336700,"NEAR BAY"
1536,-122.04,37.89,33,2423,322,998,346,7.5349,349100,"NEAR BAY"
16119,-122.46,37.79,52,2005,359,847,356,4.1029,500001,"NEAR BAY"
5127,-118.28,33.99,38,1454,323,1098,297,1.5109,104000,"<1H OCEAN"
546,-122.27,37.77,52,2252,388,1033,434,5.5337,372000,"NEAR BAY"
4299,-118.29,34.09,28,1562,648,1974,597,1.9766,112500,"<1H OCEAN"
14695,-117.11,32.78,16,2470,830,1170,724,3.5562,73500,"NEAR OCEAN"
15258,-117.24,33.04,13,3498,663,1412,618,3.212,147600,"NEAR OCEAN"
14953,-116.95,32.73,17,1635,272,960,279,5.2671,157100,"<1H OCEAN"
2412,-119.46,36.61,13,1348,258,719,246,3.625,108300,"INLAND"
7461,-118.19,33.92,36,1356,314,1469,300,2.0785,139800,"<1H OCEAN"
11896,-117.36,33.97,32,1625,335,1212,327,2.7596,82200,"INLAND"
9716,-121.67,36.68,38,5561,1292,3523,1253,2.8289,168300,"<1H OCEAN"
10485,-117.69,33.58,8,2887,351,1176,351,10.3953,500001,"<1H OCEAN"
6271,-117.94,34.04,33,1493,331,1571,354,3.8864,158900,"<1H OCEAN"
17235,-119.68,34.44,23,2600,398,917,374,8.7394,500001,"<1H OCEAN"
20190,-119.17,34.27,18,8010,1539,3982,1483,4.0905,236500,"NEAR OCEAN"
3012,-118.93,34.82,24,806,168,323,136,3.5,113900,"INLAND"
7784,-118.06,33.91,36,1360,271,909,275,4.6731,173300,"<1H OCEAN"
2411,-119.45,36.6,42,510,88,247,99,2.5,73000,"INLAND"
6956,-118.06,33.98,42,1342,243,615,208,5.4381,186900,"<1H OCEAN"
15584,-116.68,33.16,26,1820,374,1001,324,2.1797,156300,"INLAND"
14472,-117.23,32.88,18,5566,1465,6303,1458,1.858,205000,"NEAR OCEAN"
16830,-122.47,37.61,34,4551,837,2208,834,5.4364,279300,"NEAR OCEAN"
450,-122.28,37.87,46,1777,446,805,431,2.8676,212000,"NEAR BAY"
15115,-117,32.87,18,11544,1979,6296,1923,4.4904,150400,"<1H OCEAN"
17828,-121.88,37.37,3,4430,841,2559,801,6.0959,272700,"<1H OCEAN"
5851,-118.32,34.18,49,192,41,83,38,3.0179,118800,"<1H OCEAN"
10669,-117.84,33.6,21,4281,582,1443,576,9.0519,500001,"<1H OCEAN"
16335,-121.36,38.04,4,2477,359,1234,377,5.5427,162100,"INLAND"
7125,-118.03,33.9,36,1143,193,826,188,5.3184,171100,"<1H OCEAN"
15055,-116.83,32.81,18,2367,402,1021,395,4.8125,210500,"<1H OCEAN"
6400,-118.04,34.13,35,249,31,268,29,15.0001,500001,"INLAND"
19695,-121.62,39.12,26,1405,204,627,215,4.2188,94200,"INLAND"
1981,-120.88,38.58,8,3417,604,1703,623,4.0827,170700,"INLAND"
15945,-122.43,37.72,49,3427,696,2363,661,3.6885,254000,"NEAR BAY"
3392,-118.35,34.21,42,1073,220,804,226,3.75,172600,"<1H OCEAN"
13452,-117.41,34.09,21,3300,587,1896,572,3.6466,130600,"INLAND"
712,-122.08,37.68,26,2607,682,1401,607,2.6563,184100,"NEAR BAY"
8145,-118.09,33.83,36,2734,448,1308,441,5.9265,227300,"<1H OCEAN"
18365,-122.12,37.29,11,436,70,212,75,8.6196,500001,"<1H OCEAN"
7309,-118.19,33.99,35,1172,436,1741,408,2.4596,154700,"<1H OCEAN"
19551,-121.01,37.62,35,2074,477,1687,431,2.0885,73700,"INLAND"
2851,-118.96,35.38,34,2047,347,888,352,3.6734,92900,"INLAND"
13905,-116.39,34.15,15,5583,1149,2709,964,1.9779,73300,"INLAND"
8981,-118.41,34,46,105,20,69,19,3.9643,275000,"<1H OCEAN"
18247,-122.08,37.39,4,2292,NA,1050,584,4.8036,340000,"NEAR BAY"
10377,-117.62,33.64,2,7826,893,2985,790,10.1531,484100,"<1H OCEAN"
3455,-118.41,34.32,18,6572,1105,3473,1067,5.2987,203400,"<1H OCEAN"
16827,-122.49,37.63,31,1256,328,785,297,3.2446,234600,"NEAR OCEAN"
3785,-118.38,34.16,46,2609,593,1055,585,3.3177,309400,"<1H OCEAN"
13122,-121.1,38.33,14,1357,247,695,224,4.1974,157800,"INLAND"
4108,-118.37,34.14,23,1883,512,774,478,3.5096,396400,"<1H OCEAN"
3425,-118.42,34.27,35,674,153,808,173,2.6667,147800,"<1H OCEAN"
1182,-121.55,39.48,41,461,107,284,90,2.2045,41800,"INLAND"
11011,-117.77,33.76,19,3532,402,1200,426,11.0124,500001,"<1H OCEAN"
7476,-118.2,33.93,41,857,201,934,227,2.6339,145700,"<1H OCEAN"
15803,-122.44,37.75,28,4930,1381,2232,1321,4.3232,316200,"NEAR BAY"
4131,-118.19,34.13,52,2012,458,1314,434,3.925,180400,"<1H OCEAN"
4652,-118.32,34.06,43,2808,584,1654,569,4.125,436800,"<1H OCEAN"
5611,-118.26,33.78,27,1672,491,1723,462,2.0458,174500,"NEAR OCEAN"
10212,-117.91,33.89,30,1631,212,523,216,7.875,351900,"<1H OCEAN"
5162,-118.29,33.95,35,1401,362,1357,327,2.0917,99300,"<1H OCEAN"
14648,-117.19,32.77,9,634,152,248,133,3.8571,143800,"NEAR OCEAN"
12890,-121.36,38.66,14,756,141,424,155,3.6953,116100,"INLAND"
1591,-122.1,37.93,20,10212,1424,4083,1374,8.039,382200,"NEAR BAY"
4181,-118.22,34.09,45,1072,275,996,243,2.8194,165000,"<1H OCEAN"
13831,-117.25,34.51,7,3200,477,1522,470,4.6914,142200,"INLAND"
20223,-119.29,34.29,33,3854,982,1835,894,3.5294,323900,"NEAR OCEAN"
14590,-117.19,32.83,30,3225,555,1601,532,4.3317,173300,"NEAR OCEAN"
16533,-121.19,37.81,8,4019,857,1959,782,2.7321,175000,"INLAND"
2572,-124.15,40.76,24,2858,511,1388,512,3.375,100600,"NEAR OCEAN"
18258,-122.08,37.38,33,2771,659,1496,581,3.4042,353600,"NEAR BAY"
12799,-121.45,38.62,38,2419,605,1696,503,1.4861,63100,"INLAND"
11406,-117.96,33.71,19,4328,849,2243,808,5.5702,342600,"<1H OCEAN"
1959,-120.81,38.73,42,1276,260,799,259,2.7273,128600,"INLAND"
14427,-117.25,32.8,32,1601,468,731,429,2.5568,258300,"NEAR OCEAN"
13497,-117.34,34.16,31,1606,354,1049,335,2.1935,72700,"INLAND"
2275,-119.79,36.81,35,1877,328,1155,353,3.069,69600,"INLAND"
2501,-120.38,36.75,25,1689,495,1745,457,1.9056,60000,"INLAND"
9033,-118.62,34.06,25,3546,584,1530,601,7.4001,500001,"NEAR OCEAN"
14563,-117.22,32.83,31,2558,512,1164,492,3.4318,200400,"NEAR OCEAN"
20582,-122.21,38.83,20,1138,221,459,209,3.1534,123400,"INLAND"
17332,-120.08,34.59,24,1874,319,820,315,5.1909,390200,"NEAR OCEAN"
16707,-120.3,35.1,16,2819,479,1068,365,4.5461,270800,"<1H OCEAN"
3801,-118.36,34.16,42,2304,442,862,429,4.3542,417900,"<1H OCEAN"
11039,-117.8,33.83,17,2971,350,1180,346,11.1228,500001,"<1H OCEAN"
5077,-118.32,33.98,49,1993,446,1052,394,2.2138,119800,"<1H OCEAN"
16215,-121.33,37.96,42,1619,340,906,339,2.5488,80300,"INLAND"
10146,-117.9,33.91,33,4181,804,2049,834,4.3103,201600,"<1H OCEAN"
7247,-118.11,34,38,2573,484,1568,459,3.0208,193700,"<1H OCEAN"
12157,-117.17,33.66,2,7401,1187,2826,839,4.1386,177300,"<1H OCEAN"
4701,-118.38,34.07,21,3653,956,1510,890,3.5573,500001,"<1H OCEAN"
7774,-118.08,33.91,36,1551,297,1100,322,5.1187,168100,"<1H OCEAN"
7088,-118.01,33.93,34,2424,468,1293,444,3.275,189900,"<1H OCEAN"
1447,-122,37.98,35,1192,201,535,172,4.9219,182000,"INLAND"
17635,-121.93,37.27,28,3428,753,1753,729,4.1033,281000,"<1H OCEAN"
16496,-120.99,37.8,32,2564,513,1198,459,2.9083,113400,"INLAND"
18433,-121.85,37.26,16,2312,303,1158,295,7.4323,311800,"<1H OCEAN"
14218,-117.05,32.67,32,4227,785,2842,795,3.9646,137800,"NEAR OCEAN"
9,-122.26,37.84,42,2555,665,1206,595,2.0804,226700,"NEAR BAY"
3168,-118.9,35.26,31,6145,1492,5666,1457,1.9066,54600,"INLAND"
10981,-117.84,33.77,26,3350,581,1314,550,3.5195,249100,"<1H OCEAN"
2372,-119.56,36.7,40,1195,326,1135,315,2.1182,58900,"INLAND"
13788,-117.29,35.54,35,7922,1636,3431,1329,3.4145,40400,"INLAND"
9039,-118.09,34.74,34,1218,285,797,248,2.4348,104800,"INLAND"
4230,-118.29,34.11,49,2850,379,1113,380,12.9591,500001,"<1H OCEAN"
353,-122.16,37.75,38,2457,624,1516,482,1.5625,91700,"NEAR BAY"
3782,-118.39,34.16,46,1582,279,603,283,5.1169,414300,"<1H OCEAN"
7625,-118.26,33.85,24,9071,1335,4558,1327,5.542,197500,"<1H OCEAN"
5493,-118.46,33.97,18,9430,2473,3408,2003,6.1726,500001,"<1H OCEAN"
9985,-122.59,38.56,43,2088,379,721,293,4.65,245000,"<1H OCEAN"
19038,-121.99,38.36,35,2728,451,1290,452,3.2768,117600,"INLAND"
9459,-123.58,39.66,15,1839,489,887,332,2.2429,1e+05,"<1H OCEAN"
17613,-121.91,37.29,18,3597,664,1321,593,5.3077,351400,"<1H OCEAN"
2040,-119.69,36.75,13,2343,409,1347,405,4.0027,93100,"INLAND"
13953,-117.15,34.22,10,1039,174,317,109,7.2371,171900,"INLAND"
12857,-121.37,38.67,36,1786,338,974,319,2.555,72700,"INLAND"
388,-122.29,37.89,52,2248,422,870,377,3.4732,246200,"NEAR BAY"
2000,-119.77,36.74,20,1855,519,1091,443,1.5547,93900,"INLAND"
1570,-121.98,37.74,8,2865,389,1376,417,7.9393,399300,"<1H OCEAN"
12438,-116.17,33.66,22,639,203,664,153,1.9306,47500,"INLAND"
1733,-122.35,37.96,32,1991,504,1139,423,2.0353,113600,"NEAR BAY"
17413,-120.6,34.91,44,711,140,384,116,2.1094,73800,"NEAR OCEAN"
10801,-117.94,33.62,28,1765,390,832,349,6.5928,439100,"<1H OCEAN"
20252,-119.18,34.23,16,4609,1220,2147,1007,3.375,218800,"NEAR OCEAN"
1155,-121.49,39.52,25,848,153,436,155,3.9028,93800,"INLAND"
20588,-121.6,39.15,19,1396,336,940,309,1.5208,70300,"INLAND"
14523,-117.13,32.9,15,2785,644,1798,630,3.7156,175200,"<1H OCEAN"
10930,-117.9,33.74,19,1566,379,1032,330,2.2105,180400,"<1H OCEAN"
14393,-117.24,32.75,36,2831,669,1279,660,2.9896,252700,"NEAR OCEAN"
7615,-118.23,33.88,41,1941,367,1204,323,3.0417,113700,"<1H OCEAN"
5005,-118.32,34.02,48,1949,308,823,340,3.3906,189700,"<1H OCEAN"
14942,-117.04,32.63,26,2756,422,1166,398,5.1354,181600,"NEAR OCEAN"
18201,-122.01,37.39,16,3015,829,1769,807,4.0068,249500,"<1H OCEAN"
18309,-122.11,37.41,35,2712,428,1084,425,7.1382,443800,"NEAR BAY"
13864,-117.28,34.41,14,2105,396,960,396,2.9934,118200,"INLAND"
19181,-122.58,38.46,15,2936,517,1182,501,3.3981,246900,"<1H OCEAN"
16927,-122.31,37.57,45,1165,236,845,251,4.1875,267300,"NEAR OCEAN"
1990,-119.79,36.73,52,112,28,193,40,1.975,47500,"INLAND"
7720,-118.11,33.93,35,2670,493,1196,488,3.8427,283500,"<1H OCEAN"
17681,-121.84,37.32,16,1866,364,1835,412,5.3363,212800,"<1H OCEAN"
4371,-118.28,34.11,52,2036,348,775,332,5.4122,397500,"<1H OCEAN"
19458,-120.93,37.67,6,3491,657,2075,644,3.3844,138500,"INLAND"
1812,-122.32,37.92,28,4649,977,2606,953,3.2674,129100,"NEAR BAY"
5816,-118.25,34.14,25,5980,1856,5217,1772,2.506,184500,"<1H OCEAN"
1701,-122.27,37.97,10,15259,2275,7266,2338,6.0666,272400,"NEAR BAY"
16659,-120.66,35.26,15,5540,1319,2383,1165,2.2656,226200,"NEAR OCEAN"
13570,-117.28,34.14,40,2364,438,968,416,3.4906,93300,"INLAND"
11452,-117.97,33.68,16,4508,598,2221,623,7.3731,390800,"<1H OCEAN"
25,-122.27,37.84,52,2224,437,1006,422,2.6,132600,"NEAR BAY"
7030,-118.1,33.96,38,1657,335,1195,309,4.1711,160100,"<1H OCEAN"
9265,-119.98,36.9,26,1284,239,820,254,2.5833,62300,"INLAND"
6979,-118.03,33.97,32,2468,552,1190,479,3.8275,238500,"<1H OCEAN"
16512,-121.25,37.76,22,2430,417,1292,391,3.4009,182400,"INLAND"
13604,-117.26,34.15,33,2271,389,1100,380,3.5978,88300,"INLAND"
9358,-122.54,37.96,33,2534,495,996,449,4.3083,500001,"NEAR BAY"
14679,-117.11,32.82,16,4241,892,1771,864,4.375,166500,"NEAR OCEAN"
18972,-122.02,38.26,8,2894,602,1566,572,3.6335,131600,"INLAND"
10123,-117.93,33.93,33,1626,378,1062,356,2.1944,139600,"<1H OCEAN"
9640,-120.85,37.08,3,3425,611,1588,459,4.1779,147800,"INLAND"
8700,-118.35,33.87,34,2823,500,1429,483,5.5,279600,"<1H OCEAN"
1159,-121.53,39.53,35,1806,293,683,295,4.5156,91200,"INLAND"
9602,-120.48,37.3,49,2919,719,1956,679,1.5427,88500,"INLAND"
12940,-121.27,38.66,15,2642,520,1032,475,4.1382,189800,"INLAND"
19782,-122.81,40.93,16,2050,471,588,195,2.7083,88900,"INLAND"
14742,-117.06,32.58,17,2724,567,2213,554,3.8529,147700,"NEAR OCEAN"
14331,-117.14,32.73,26,450,132,317,109,4,137500,"NEAR OCEAN"
14577,-117.2,32.83,35,1377,350,792,313,2.8472,161400,"NEAR OCEAN"
3037,-119.2,35.37,6,7383,1095,3415,1059,5.3119,157300,"INLAND"
10871,-117.9,33.72,36,443,117,577,115,3.6875,137500,"<1H OCEAN"
14811,-117.17,32.69,40,2236,331,767,316,5.3177,500001,"NEAR OCEAN"
1566,-121.93,37.78,2,227,35,114,49,3.1591,434700,"<1H OCEAN"
3187,-119.79,36.29,6,1265,227,764,246,4.2917,104200,"INLAND"
14619,-117.15,32.8,23,2395,476,2284,488,3.7292,146300,"NEAR OCEAN"
11396,-117.96,33.73,22,3479,455,1454,488,6.6324,347600,"<1H OCEAN"
10083,-120.22,39.35,8,1872,281,203,71,4.5882,198400,"INLAND"
9264,-120.04,36.95,36,1528,347,1334,304,1.3594,48300,"INLAND"
11209,-117.91,33.83,32,1855,527,2568,504,2.5509,170800,"<1H OCEAN"
5016,-118.32,34,50,2189,460,1097,469,2.4583,120900,"<1H OCEAN"
2661,-123.68,40.24,31,1852,452,917,359,1.725,54300,"<1H OCEAN"
18504,-122.03,37.18,10,212,38,78,21,6.0622,390000,"<1H OCEAN"
5223,-118.25,33.95,28,2136,NA,1799,476,1.5427,95700,"<1H OCEAN"
5511,-118.42,33.99,38,740,171,599,194,4.0893,248900,"<1H OCEAN"
7196,-118.19,34.04,43,1682,422,1706,409,2.1029,153300,"<1H OCEAN"
5628,-118.27,33.77,39,1731,485,2115,478,1.5369,141300,"NEAR OCEAN"
9665,-120.08,41.79,34,1355,262,434,178,2.0903,56100,"INLAND"
1142,-121.6,39.75,19,2888,591,984,499,1.9766,92600,"INLAND"
14898,-117.07,32.59,21,1779,466,1327,488,1.6007,96200,"NEAR OCEAN"
18788,-122.43,40.47,16,3552,704,1801,658,2.1496,97700,"INLAND"
667,-122.14,37.69,38,1571,317,874,301,4.4659,189100,"NEAR BAY"
6425,-118,34.14,39,1302,303,800,291,3.2723,166900,"INLAND"
13667,-117.29,34.03,9,8185,1525,3630,1466,4.1667,197700,"INLAND"
16491,-120.97,38,27,1683,288,873,258,4.7069,176900,"INLAND"
14236,-117.03,32.69,5,3201,532,2061,536,5.0829,179400,"NEAR OCEAN"
8836,-118.37,34.09,24,630,172,257,147,5.5224,4e+05,"<1H OCEAN"
1978,-120.44,38.61,9,2598,548,796,297,3.5192,98000,"INLAND"
14145,-117.08,32.74,33,3260,673,1784,666,3.5078,126500,"NEAR OCEAN"
9649,-120.79,37.08,9,97,20,91,22,2.9063,55000,"INLAND"
